Repository,ReleaseId,TagName,ReleaseName,PublishedAt,PublishedAtKST,IsPreRelease,IsDraft,AuthorLogin,AuthorId,BodySnippet,AssetsCount,TotalDownloadCount,ReleaseUrl,Weekday,HourOfDay,IsWeekend,MajorVersion,MinorVersion,PatchVersion,ReleaseType
seed-design,217229303,@seed-design/css@0.0.24,@seed-design/css@0.0.24,2025-05-08T05:35:05Z,2025-05-08T23:35:05+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   4da536f: ActionSheet의 header가 렌더링되지 않을 때 상단 radius가 누락되는 버그를 수정합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.24,Thursday,14,FALSE,0,0,24,ScopedPackage
seed-design,216123379,@seed-design/webpack-plugin@0.0.23,@seed-design/webpack-plugin@0.0.23,2025-05-02T08:30:29Z,2025-05-03T02:30:29+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123367,@seed-design/vite-plugin@0.0.23,@seed-design/vite-plugin@0.0.23,2025-05-02T08:30:23Z,2025-05-03T02:30:23+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123377,@seed-design/stackflow@0.0.23,@seed-design/stackflow@0.0.23,2025-05-02T08:30:26Z,2025-05-03T02:30:26+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   63e1541: AppBar의 배경이 상단 safe-area를 덮도록 수정합니다.
-   Updated dependencies [63e15",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123361,@seed-design/rsbuild-plugin@0.0.23,@seed-design/rsbuild-plugin@0.0.23,2025-05-02T08:30:20Z,2025-05-03T02:30:20+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123350,@seed-design/react@0.0.23,@seed-design/react@0.0.23,2025-05-02T08:30:17Z,2025-05-03T02:30:17+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123345,@seed-design/mcp@0.0.23,@seed-design/mcp@0.0.23,2025-05-02T08:30:14Z,2025-05-03T02:30:14+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   bf38ec2: 기본적으로 local-default 채널을 사용하도록 변경합니다. join_channel을 매 세션마다 요청할 필요를 없앱",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123326,@seed-design/figma@0.0.23,@seed-design/figma@0.0.23,2025-05-02T08:30:08Z,2025-05-03T02:30:08+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,216123335,@seed-design/css@0.0.23,@seed-design/css@0.0.23,2025-05-02T08:30:11Z,2025-05-03T02:30:11+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   63e1541: AppBar의 배경이 상단 safe-area를 덮도록 수정합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.23,Friday,17,FALSE,0,0,23,ScopedPackage
seed-design,215189732,@seed-design/webpack-plugin@0.0.21,@seed-design/webpack-plugin@0.0.21,2025-04-28T13:50:31Z,2025-04-29T07:50:31+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189699,@seed-design/vite-plugin@0.0.21,@seed-design/vite-plugin@0.0.21,2025-04-28T13:50:25Z,2025-04-29T07:50:25+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189745,@seed-design/tailwind4-theme@0.0.21,@seed-design/tailwind4-theme@0.0.21,2025-04-28T13:50:34Z,2025-04-29T07:50:34+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind4-theme%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189679,@seed-design/tailwind3-plugin@0.0.21,@seed-design/tailwind3-plugin@0.0.21,2025-04-28T13:50:22Z,2025-04-29T07:50:22+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind3-plugin%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189670,@seed-design/stackflow@0.0.21,@seed-design/stackflow@0.0.21,2025-04-28T13:50:19Z,2025-04-29T07:50:19+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189654,@seed-design/rsbuild-plugin@0.0.21,@seed-design/rsbuild-plugin@0.0.21,2025-04-28T13:50:16Z,2025-04-29T07:50:16+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189447,@seed-design/react@0.0.21,@seed-design/react@0.0.21,2025-04-28T13:49:28Z,2025-04-29T07:49:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 `<ResponsivePair>` 컴포넌트를 추",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189646,@seed-design/react-toggle@0.0.2,@seed-design/react-toggle@0.0.2,2025-04-28T13:50:13Z,2025-04-29T07:50:13+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189634,@seed-design/react-text-field@0.0.2,@seed-design/react-text-field@0.0.2,2025-04-28T13:50:10Z,2025-04-29T07:50:10+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189609,@seed-design/react-tabs@0.0.4,@seed-design/react-tabs@0.0.4,2025-04-28T13:50:04Z,2025-04-29T07:50:04+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.4,Monday,22,FALSE,0,0,4,ScopedPackage
seed-design,215189623,@seed-design/react-switch@0.0.2,@seed-design/react-switch@0.0.2,2025-04-28T13:50:07Z,2025-04-29T07:50:07+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189597,@seed-design/react-snackbar@0.0.3,@seed-design/react-snackbar@0.0.3,2025-04-28T13:50:01Z,2025-04-29T07:50:01+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.3,Monday,22,FALSE,0,0,3,ScopedPackage
seed-design,215189571,@seed-design/react-segmented-control@0.0.3,@seed-design/react-segmented-control@0.0.3,2025-04-28T13:49:55Z,2025-04-29T07:49:55+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.3,Monday,22,FALSE,0,0,3,ScopedPackage
seed-design,215189563,@seed-design/react-radio-group@0.0.2,@seed-design/react-radio-group@0.0.2,2025-04-28T13:49:52Z,2025-04-29T07:49:52+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189545,@seed-design/react-pull-to-refresh@0.0.3,@seed-design/react-pull-to-refresh@0.0.3,2025-04-28T13:49:49Z,2025-04-29T07:49:49+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.3,Monday,22,FALSE,0,0,3,ScopedPackage
seed-design,215189589,@seed-design/react-progress@0.0.2,@seed-design/react-progress@0.0.2,2025-04-28T13:49:58Z,2025-04-29T07:49:58+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189499,@seed-design/react-primitive@0.0.2,@seed-design/react-primitive@0.0.2,2025-04-28T13:49:40Z,2025-04-29T07:49:40+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189515,@seed-design/react-popover@0.0.5,@seed-design/react-popover@0.0.5,2025-04-28T13:49:43Z,2025-04-29T07:49:43+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.5,Monday,22,FALSE,0,0,5,ScopedPackage
seed-design,215189530,@seed-design/react-dialog@0.0.3,@seed-design/react-dialog@0.0.3,2025-04-28T13:49:46Z,2025-04-29T07:49:46+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.3,Monday,22,FALSE,0,0,3,ScopedPackage
seed-design,215189476,@seed-design/react-checkbox@0.0.2,@seed-design/react-checkbox@0.0.2,2025-04-28T13:49:34Z,2025-04-29T07:49:34+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189486,@seed-design/react-avatar@0.0.2,@seed-design/react-avatar@0.0.2,2025-04-28T13:49:37Z,2025-04-29T07:49:37+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-de",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215248663,@seed-design/mcp@0.0.22,@seed-design/mcp@0.0.22,2025-04-28T17:13:07Z,2025-04-29T11:13:07+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   6c0133a: 커스텀 컴포넌트를 등록할 수 있도록 extend.componentHandlers 설정을 제공합니다.
-   Updated ",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.22,Tuesday,2,FALSE,0,0,22,ScopedPackage
seed-design,215189437,@seed-design/mcp@0.0.21,@seed-design/mcp@0.0.21,2025-04-28T13:49:25Z,2025-04-29T07:49:25+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [b167e95]
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215248644,@seed-design/figma@0.0.22,@seed-design/figma@0.0.22,2025-04-28T17:13:04Z,2025-04-29T11:13:04+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   6c0133a: 커스텀 컴포넌트를 등록할 수 있도록 extend.componentHandlers 설정을 제공합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.22,Tuesday,2,FALSE,0,0,22,ScopedPackage
seed-design,215189458,@seed-design/figma@0.0.21,@seed-design/figma@0.0.21,2025-04-28T13:49:31Z,2025-04-29T07:49:31+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b167e95: NormalizedInstanceNode의 componentProperties에 componentSetKey를 추가합니다.",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189351,@seed-design/figma-extractor@0.0.4,@seed-design/figma-extractor@0.0.4,2025-04-28T13:49:10Z,2025-04-29T07:49:10+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma-extractor%400.0.4,Monday,22,FALSE,0,0,4,ScopedPackage
seed-design,215189722,@seed-design/dom-utils@0.0.2,@seed-design/dom-utils@0.0.2,2025-04-28T13:50:28Z,2025-04-29T07:50:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/dom-utils%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,215189427,@seed-design/design-token@1.0.4,@seed-design/design-token@1.0.4,2025-04-28T13:49:22Z,2025-04-29T07:49:22+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.4,Monday,22,FALSE,1,0,4,ScopedPackage
seed-design,215189406,@seed-design/css@0.0.21,@seed-design/css@0.0.21,2025-04-28T13:49:19Z,2025-04-29T07:49:19+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   5d69d1d: Button, Chip 컴포넌트들의 누락된 line-height를 추가합니다.
    Button, Chip 컴포넌트들의 ",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.21,Monday,22,FALSE,0,0,21,ScopedPackage
seed-design,215189391,@seed-design/codemod@0.0.22,@seed-design/codemod@0.0.22,2025-04-28T13:49:16Z,2025-04-29T07:49:16+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b89ef88: - replace-custom-seed-design-vars를 추가해요
    -   replace-custom-impor",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.22,Monday,22,FALSE,0,0,22,ScopedPackage
seed-design,215189366,@seed-design/cli@0.0.2,@seed-design/cli@0.0.2,2025-04-28T13:49:13Z,2025-04-29T07:49:13+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.2,Monday,22,FALSE,0,0,2,ScopedPackage
seed-design,214161549,@seed-design/webpack-plugin@0.0.19,@seed-design/webpack-plugin@0.0.19,2025-04-23T09:32:46Z,2025-04-24T03:32:46+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214161520,@seed-design/vite-plugin@0.0.19,@seed-design/vite-plugin@0.0.19,2025-04-23T09:32:40Z,2025-04-24T03:32:40+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214161499,@seed-design/stackflow@0.0.19,@seed-design/stackflow@0.0.19,2025-04-23T09:32:37Z,2025-04-24T03:32:37+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214161494,@seed-design/rsbuild-plugin@0.0.19,@seed-design/rsbuild-plugin@0.0.19,2025-04-23T09:32:34Z,2025-04-24T03:32:34+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214161534,@seed-design/react@0.0.19,@seed-design/react@0.0.19,2025-04-23T09:32:43Z,2025-04-24T03:32:43+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214259639,@seed-design/mcp@0.0.20,@seed-design/mcp@0.0.20,2025-04-23T15:07:38Z,2025-04-24T09:07:38+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [38ece6a]
    -   @seed-design/figma@0.0.20
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.20,Thursday,0,FALSE,0,0,20,ScopedPackage
seed-design,214161487,@seed-design/mcp@0.0.19,@seed-design/mcp@0.0.19,2025-04-23T09:32:31Z,2025-04-24T03:32:31+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   @seed-design/figma@0.0.19
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214259626,@seed-design/figma@0.0.20,@seed-design/figma@0.0.20,2025-04-23T15:07:35Z,2025-04-24T09:07:35+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   38ece6a: Text style, 아이콘을 찾지 못했을 때 fallback을 추가합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.20,Thursday,0,FALSE,0,0,20,ScopedPackage
seed-design,214161472,@seed-design/figma@0.0.19,@seed-design/figma@0.0.19,2025-04-23T09:32:25Z,2025-04-24T03:32:25+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,214161479,@seed-design/css@0.0.19,@seed-design/css@0.0.19,2025-04-23T09:32:28Z,2025-04-24T03:32:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   3c9ec66: feat: 와일드카드 지원하지 않는 곳을 위해 CSS 파일 명시적 export
-   b3bb6e7: LoadingIndi",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.19,Wednesday,18,FALSE,0,0,19,ScopedPackage
seed-design,213865211,@seed-design/webpack-plugin@0.0.17,@seed-design/webpack-plugin@0.0.17,2025-04-22T08:33:26Z,2025-04-23T02:33:26+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.17,Tuesday,17,FALSE,0,0,17,ScopedPackage
seed-design,213831450,@seed-design/webpack-plugin@0.0.15,@seed-design/webpack-plugin@0.0.15,2025-04-22T05:01:10Z,2025-04-22T23:01:10+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.15,Tuesday,14,FALSE,0,0,15,ScopedPackage
seed-design,213865219,@seed-design/vite-plugin@0.0.17,@seed-design/vite-plugin@0.0.17,2025-04-22T08:33:29Z,2025-04-23T02:33:29+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.17,Tuesday,17,FALSE,0,0,17,ScopedPackage
seed-design,213831427,@seed-design/vite-plugin@0.0.15,@seed-design/vite-plugin@0.0.15,2025-04-22T05:01:01Z,2025-04-22T23:01:01+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.15,Tuesday,14,FALSE,0,0,15,ScopedPackage
seed-design,213865230,@seed-design/stackflow@0.0.17,@seed-design/stackflow@0.0.17,2025-04-22T08:33:32Z,2025-04-23T02:33:32+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.
-   Updated dependencies [c042f9",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.17,Tuesday,17,FALSE,0,0,17,ScopedPackage
seed-design,213831455,@seed-design/stackflow@0.0.15,@seed-design/stackflow@0.0.15,2025-04-22T05:01:13Z,2025-04-22T23:01:13+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.15,Tuesday,14,FALSE,0,0,15,ScopedPackage
seed-design,213865197,@seed-design/rsbuild-plugin@0.0.17,@seed-design/rsbuild-plugin@0.0.17,2025-04-22T08:33:23Z,2025-04-23T02:33:23+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.17,Tuesday,17,FALSE,0,0,17,ScopedPackage
seed-design,213831440,@seed-design/rsbuild-plugin@0.0.15,@seed-design/rsbuild-plugin@0.0.15,2025-04-22T05:01:04Z,2025-04-22T23:01:04+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.15,Tuesday,14,FALSE,0,0,15,ScopedPackage
seed-design,213865185,@seed-design/react@0.0.17,@seed-design/react@0.0.17,2025-04-22T08:33:20Z,2025-04-23T02:33:20+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.
-   Updated dependencies [c042f9",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.17,Tuesday,17,FALSE,0,0,17,ScopedPackage
seed-design,213831461,@seed-design/react@0.0.15,@seed-design/react@0.0.15,2025-04-22T05:01:16Z,2025-04-22T23:01:16+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.15,Tuesday,14,FALSE,0,0,15,ScopedPackage
seed-design,213831421,@seed-design/react-popover@0.0.4,@seed-design/react-popover@0.0.4,2025-04-22T05:00:58Z,2025-04-22T23:00:58+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   f4b0723: HelpBubble의 enter, exit 모션을 추가합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.4,Tuesday,14,FALSE,0,0,4,ScopedPackage
seed-design,213989320,@seed-design/mcp@0.0.18,@seed-design/mcp@0.0.18,2025-04-22T16:41:43Z,2025-04-23T10:41:43+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   4619fde: 번들에 의도치 않은 외부 의존성이 포함되는 문제를 수정합니다.
-   Updated dependencies [b28303c",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.18,Wednesday,1,FALSE,0,0,18,ScopedPackage
